timestamp_pretty,timestamp,msgid,targetType,mmsi,lat,long,posacc,sog,cog,shipType,dimBow,draught,dimPort,dimStarboard,dimStern,month,week,imo,country,name,callsign
1/4/2018 0:03,1.52E+12,3,A,211409660,54.30515,13.11573,0,0,133.3,LAW_ENFORCEMENT,16,1.7,4,6,28,4,13,9296949,Germany Federal Republic of,CAPELLA,DBBB
1/4/2018 0:03,1.52E+12,1,A,211223780,54.11096,12.106553,1,0,14,TUG,8,3.9,7,2,20,4,13,9107409,Germany Federal Republic of,FAIRPLAY XII,DMJT
1/4/2018 0:03,1.52E+12,3,A,211222710,54.370213,10.155945,0,0.1,254.6,TUG,9,4.2,7,2,18,4,13,8200321,Germany Federal Republic of,HOLTENAU,DKFW
1/4/2018 0:03,1.52E+12,3,A,205489000,55.09775,14.687667,1,0,33,CARGO,61,4.4,5,6,14,4,13,8415184,Belgium,MARSCHENLAND,ONES
1/4/2018 0:03,1.52E+12,1,A,211223400,54.15403,12.093403,0,0,203,TUG,7,4.9,4,6,18,4,13,7407817,Germany Federal Republic of,FAIRPLAY II,DNFZ
1/4/2018 0:04,1.52E+12,1,A,210852000,55.21605,13.164066,0,5.6,103,CARGO,45,3.8,7,7,45,4,13,9211066,Cyprus Republic of,FRI KARMSUND,5BBW4
1/4/2018 0:04,1.52E+12,1,A,211130000,54.370632,12.331215,1,2.5,214,LAW_ENFORCEMENT,11,4,7,7,58,4,13,9285811,Germany Federal Republic of,ARKONA,DBBU
1/4/2018 0:04,1.52E+12,1,A,210167000,54.869865,13.5491,1,11.2,316,CARGO,130,7,10,10,12,4,13,9349215,Cyprus Republic of,ASTROSPRINTER,C4RJ2
1/4/2018 0:04,1.52E+12,1,A,209857000,54.779194,12.838272,1,14.6,71.2,CARGO,141,7.8,12,11,10,4,13,9584475,Cyprus Republic of,HEINRICH SCHEPERS,5BVN3
1/4/2018 0:05,1.52E+12,1,A,211896000,54.313553,10.133595,1,0,343.6,UNDEFINED,0,2.3,0,0,0,4,13,8400074,Germany Federal Republic of,STRANDE,DFRQ
1/4/2018 0:05,1.52E+12,3,A,211202400,53.907867,14.270683,0,0,315.1,CARGO,64,2.8,8,3,18,4,13,8504208,Germany Federal Republic of,FREDO,DPCD
1/4/2018 0:05,1.52E+12,3,A,210326000,56.41321,10.925794,0,0,250.2,UNKNOWN,28,4,6,8,80,4,13,8422723,Cyprus Republic of,ODIN R,P3GX7
1/4/2018 0:05,1.52E+12,3,A,211316340,54.46845,9.8496,1,0,32.1,LAW_ENFORCEMENT,19,5.1,6,6,53,4,13,9191541,Germany Federal Republic of,SEEADLER,DBFC
1/4/2018 0:05,1.52E+12,3,A,211271330,54.37325,10.985133,0,0,286.6,FISHING,15,3,4,3,9,4,13,9034183,Germany Federal Republic of,BLEIBTREU,DMHR
1/4/2018 0:05,1.52E+12,1,A,209876000,53.89527,14.273655,1,0,82,SAILING,0,4.4,0,0,0,4,13,8407711,Cyprus Republic of,MENTOR,5BWT3
1/4/2018 0:05,1.52E+12,1,A,211577000,55.11899,11.046369,0,17.5,7,CARGO,24,8.7,13,13,136,4,13,9458901,Germany Federal Republic of,SVENJA,DIJA2
1/4/2018 0:05,1.52E+12,1,A,209792000,59.739914,24.086227,1,14.7,257.5,CARGO,139,8.5,11,12,12,4,13,9461594,Cyprus Republic of,STEFAN SIBUM,5BQX3
1/4/2018 0:05,1.52E+12,3,A,211215730,54.361736,10.14665,0,0,24.4,UNDEFINED,10,2.5,6,3,38,4,13,8501529,Germany Federal Republic of,KIEL,DLQO
1/4/2018 0:05,1.52E+12,3,A,211436320,54.111485,12.092208,1,0.1,311.5,DIVING,6,2.8,6,1,23,4,13,9096387,Germany Federal Republic of,BALTIC TAUCHER II,DECT2
1/4/2018 0:06,1.52E+12,3,A,210474000,57.02445,24.084366,0,0,306.8,CARGO,71,3.5,1,12,16,4,13,9044932,Cyprus Republic of,SWE BULK,C4FJ2
1/4/2018 0:06,1.52E+12,1,A,209119000,57.72969,20.889236,1,8.3,18.2,TUG,17,4.5,10,10,20,4,13,7928158,Cyprus Republic of,RADUGA NEUTRON,5BUU4
1/4/2018 0:06,1.52E+12,3,A,210925000,59.87428,30.196733,1,0,306,CARGO,159,8.4,0,27,10,4,13,9313204,Cyprus Republic of,BALTIC FULMAR,5BSL4
1/4/2018 0:06,1.52E+12,1,A,211230570,54.154667,12.0935,1,0,1,UNKNOWN,12,2.2,2,6,29,4,13,8326333,Germany Federal Republic of,FLB 40-3,DBEP
1/4/2018 0:06,1.52E+12,3,A,210319000,55.92744,14.31571,0,0.1,178.2,CARGO,71,4.1,6,5,11,4,13,8613358,Cyprus Republic of,IDA,C4CZ2
1/4/2018 0:06,1.52E+12,1,A,210853000,57.38437,19.495016,1,10.4,184.9,CARGO,80,5.5,8,8,20,4,13,9226803,Cyprus Republic of,KURLAND,P3GW9
1/4/2018 0:06,1.52E+12,1,A,211343680,54.73288,12.419831,0,13.3,213.7,PASSENGER,11,5.7,15,15,180,4,13,9217230,Germany Federal Republic of,NILS HOLGERSSON,DNPI
1/4/2018 0:06,1.52E+12,3,A,211298240,54.10994,12.087232,0,0,131.4,ANTI_POLLUTION,37,2.3,7,3,12,4,13,9181089,Germany Federal Republic of,VILM,DFGH
1/4/2018 0:06,1.52E+12,1,A,210207000,59.850723,24.968973,1,16.8,256,CARGO,141,7.9,12,11,10,4,13,9483695,Cyprus Republic of,NORDIC BREMEN,5BSY3
1/4/2018 0:06,1.52E+12,3,A,211724850,54.111324,12.0924015,0,0,246.3,CARGO,16,3.3,2,5,14,4,13,7431313,Germany Federal Republic of,WIND PROTECTOR,DKDE2
1/4/2018 0:06,1.52E+12,1,A,211233870,55.001358,13.956973,0,9,70.7,CARGO,85,4.7,10,7,15,4,13,9123300,Germany Federal Republic of,FORESTER,DIUT
1/4/2018 0:06,1.52E+12,3,A,209139000,59.909172,30.232811,0,0,34,CARGO,118,8.8,5,17,25,4,13,9365661,Cyprus Republic of,ESL AUSTRALIA,5BVC4
1/4/2018 0:06,1.52E+12,3,A,211228710,54.137463,13.762682,0,0.1,184.6,UNKNOWN,60,2,1,11,5,4,13,9124562,Germany Federal Republic of,ZINGST,DQKX
1/4/2018 0:06,1.52E+12,1,A,211223400,54.154057,12.09337,0,0,203,TUG,7,4.9,4,6,18,4,13,7407817,Germany Federal Republic of,FAIRPLAY II,DNFZ
1/4/2018 0:06,1.52E+12,3,A,211787800,54.169632,12.10291,0,0,0,PILOT,8,1.2,5,0,7,4,13,9817195,Germany Federal Republic of,PILOT KNURRHAHN,DKEC2
1/4/2018 0:07,1.52E+12,3,A,209718000,53.44045,14.58484,0,0,321.5,CARGO,66,3.6,10,3,14,4,13,8415172,Cyprus Republic of,RABA,5BGM4
1/4/2018 0:07,1.52E+12,1,A,210230000,55.63677,15.453383,0,10.5,59.7,CARGO,74,3.9,5,8,16,4,13,9190262,Cyprus Republic of,PARAMAR,P3ZD9
1/4/2018 0:07,1.52E+12,3,A,210169000,54.444073,12.066274,1,15.2,271.2,CARGO,141,8.2,12,11,10,4,13,9584865,Cyprus Republic of,KATHARINA SCHEPERS,5BNZ3
1/4/2018 0:07,1.52E+12,1,A,211227920,54.134285,13.768697,0,0,198.3,PASSENGER,7,2.4,3,5,26,4,13,8013144,Germany Federal Republic of,MOENCHGUT,DJSO
1/4/2018 0:07,1.52E+12,1,A,210167000,54.877434,13.536567,1,11.4,316,CARGO,130,7,10,10,12,4,13,9349215,Cyprus Republic of,ASTROSPRINTER,C4RJ2
1/4/2018 0:07,1.52E+12,3,A,211240870,54.32338,10.145085,1,0,306.1,PASSENGER,10,3,6,2,18,4,13,5337771,Germany Federal Republic of,MS STADT KIEL,DJUY
1/4/2018 0:07,1.52E+12,3,A,211629000,53.891193,14.271089,0,0,0,DREDGING,63,3.6,9,6,18,4,13,8121044,Germany Federal Republic of,HEGEMANN 4,DHGO
1/4/2018 0:07,1.52E+12,1,A,211265530,54.341,9.955334,1,1.8,79,CARGO,86,5.1,16,3,10,4,13,9173329,Germany Federal Republic of,RAGNA,DGOG
1/4/2018 0:07,1.52E+12,1,A,211787060,54.337883,10.169745,1,0,321,PASSENGER,49,3.8,9,9,49,4,13,9481805,Germany Federal Republic of,MV HIIUMAA,DMEK
1/4/2018 0:08,1.52E+12,3,A,209151000,55.425602,13.821148,0,0,283.2,CARGO,60,3.8,6,6,18,4,13,9194270,Cyprus Republic of,RIX ATLANTIC,5BWM4
1/4/2018 0:08,1.52E+12,1,A,209114000,57.44118,10.552875,0,0,2.2,CARGO,79,2.5,5,7,10,4,13,9173185,Cyprus Republic of,RIX AMETHYST,5BQN4
1/4/2018 0:08,1.52E+12,3,A,211135000,57.400684,21.544033,0,0,286,TANKER,19,7.1,14,14,159,4,13,9298193,Germany Federal Republic of,SEASHARK,DEIG
1/4/2018 0:08,1.52E+12,3,A,211202400,53.90782,14.270674,0,0,315.1,CARGO,64,2.8,8,3,18,4,13,8504208,Germany Federal Republic of,FREDO,DPCD
1/4/2018 0:08,1.52E+12,1,A,211755650,57.716248,11.958128,0,0,3.7,FISHING,35,5.8,7,3,15,4,13,9214484,Germany Federal Republic of,KRISTIN,DFJZ
1/4/2018 0:08,1.52E+12,1,A,211222720,54.315754,10.134935,0,0,29.6,UNDEFINED,8,3.1,3,5,19,4,13,8917704,Germany Federal Republic of,FALCKENSTEIN,DJQO
1/4/2018 0:08,1.52E+12,1,A,211188000,54.572067,11.282833,0,13.6,25,PASSENGER,36,5.5,15,10,106,4,13,9151541,Germany Federal Republic of,DEUTSCHLAND,DMLQ
1/4/2018 0:08,1.52E+12,3,A,211719910,54.5126,13.644215,0,0,330.2,HSC,18,3,5,4,10,4,13,9782132,Germany Federal Republic of,PRESTO,DKDA2
1/4/2018 0:08,1.52E+12,3,A,209014000,59.45862,24.70444,0,0,146.7,CARGO,76,2.6,6,6,12,4,13,9116802,Cyprus Republic of,RIX EMERALD,P3ME6
1/4/2018 0:08,1.52E+12,1,A,210035000,57.027557,17.456377,0,10,27,CARGO,142,5.3,12,12,10,4,13,9514755,Cyprus Republic of,NORDIC HAMBURG,5BXT2
1/4/2018 0:08,1.52E+12,3,A,211215210,54.17973,12.091697,0,0.1,173.7,PASSENGER,39,1.8,4,4,10,4,13,5302063,Germany Federal Republic of,BALTICA,DJCC
1/4/2018 0:08,1.52E+12,3,A,209857000,54.784233,12.864061,1,14.5,71.2,CARGO,141,7.8,12,11,10,4,13,9584475,Cyprus Republic of,HEINRICH SCHEPERS,5BVN3
1/4/2018 0:08,1.52E+12,1,A,211106060,53.9591,10.876667,0,0,35,PASSENGER,16,1.9,4,5,31,4,13,5315412,Germany Federal Republic of,MARITTIMA,DK3826
1/4/2018 0:08,1.52E+12,3,A,209808000,54.4839,13.587162,0,0.2,238.7,TUG,12,4,4,6,18,4,13,9658276,Cyprus Republic of,TERRAMARE 1,5BUG3
1/4/2018 0:09,1.52E+12,1,A,205723000,55.230534,14.25082,1,8.4,263.1,CARGO,5,6.1,7,7,84,4,13,9361330,Belgium,PAGADDER,ONIZ
1/4/2018 0:09,1.52E+12,1,A,211190000,54.633484,11.322683,0,12.4,208.6,PASSENGER,17,6,12,12,124,4,13,9151539,Germany Federal Republic of,SCHLESWIG-HOLSTEIN,DMLM
1/4/2018 0:09,1.52E+12,1,A,209066000,54.559395,10.61569,0,11.7,84.6,TANKER,80,4.8,8,8,22,4,13,9778002,Cyprus Republic of,AMULETH,5BTE4
1/4/2018 0:09,1.52E+12,3,A,211231520,54.36,10.147728,0,0,50.1,TUG,13,5.2,7,7,19,4,13,9405693,Germany Federal Republic of,KIEL,DKEZ
1/4/2018 0:09,1.52E+12,1,A,211189000,55.1665,13.264167,1,15.9,336,PASSENGER,21,5.3,20,4,151,4,13,8705383,Germany Federal Republic of,SASSNITZ,DQEJ
1/4/2018 0:09,1.52E+12,3,A,211757540,54.502937,11.230355,1,0,147.9,PASSENGER,28,5,20,3,125,4,13,7803205,Germany Federal Republic of,KRONPRINS FREDERIK,DKER2
1/4/2018 0:09,1.52E+12,3,A,211462260,54.664307,9.93794,0,0,84.2,LAW_ENFORCEMENT,14,1.6,2,4,12,4,13,9452086,Germany Federal Republic of,STABERHUK,DD5730
1/4/2018 0:09,1.52E+12,1,A,210434000,54.90687,13.249615,0,8.8,250.7,CARGO,69,5.2,3,9,13,4,13,8906286,Cyprus Republic of,SYLVE,P3ZM8
1/4/2018 0:09,1.52E+12,1,A,210445000,54.53274,12.201932,0,11.2,193,TANKER,73,4.3,7,5,16,4,13,9200081,Cyprus Republic of,KAPRIFOL,5BXX2
1/4/2018 0:09,1.52E+12,3,A,209210000,57.69119,11.876097,1,0,114.3,TANKER,85,4,6,7,9,4,13,9174086,Cyprus Republic of,MOZART,5BXU4
1/4/2018 0:09,1.52E+12,1,A,210605000,55.87882,16.020834,0,13.6,60,CARGO,8,7.5,9,9,121,4,13,9129469,Cyprus Republic of,ATLANTIC COAST,5BQZ3
1/4/2018 0:09,1.52E+12,3,A,209184000,57.628624,11.167685,0,13.4,316.1,CARGO,154,9.5,6,21,32,4,13,9612325,Cyprus Republic of,IMAVERE,5BWV4
1/4/2018 0:09,1.52E+12,3,A,210438000,57.098343,16.557512,0,0,164.2,CARGO,102,6.4,12,4,19,4,13,9436240,Cyprus Republic of,NYLAND,5BNH2
1/4/2018 0:10,1.52E+12,3,A,210095000,53.913,14.281333,1,0,225,PASSENGER,21,5.2,9,14,129,4,13,9019078,Cyprus Republic of,GALILEUSZ,C4LV2
1/4/2018 0:10,1.52E+12,1,A,211343680,54.72167,12.406807,0,13.4,214.1,PASSENGER,11,5.7,15,15,180,4,13,9217230,Germany Federal Republic of,NILS HOLGERSSON,DNPI
1/4/2018 0:10,1.52E+12,3,A,209763000,55.381866,18.742666,1,0.2,147,TANKER,131,9.7,14,12,36,4,13,9247388,Cyprus Republic of,M/T APATYTH,5BJC4
1/4/2018 0:10,1.52E+12,3,A,209896000,53.89881,14.2556,1,0,6.8,PASSENGER,25,5.9,19,3,135,4,13,7527887,Cyprus Republic of,KOPERNIK,5BXL3
1/4/2018 0:10,1.52E+12,3,A,211219990,54.36562,10.778648,1,0,14,ANTI_POLLUTION,11,4.3,8,7,45,4,13,7349455,Germany Federal Republic of,SCHARHOERN,DGOQ
1/4/2018 0:10,1.52E+12,1,A,209777000,57.050285,18.867525,0,12.6,37,CARGO,166,9.6,20,6,18,4,13,9354533,Cyprus Republic of,VLADIMIR,5BSL2
1/4/2018 0:10,1.52E+12,1,A,210167000,54.8844,13.525217,1,11.4,315,CARGO,130,7,10,10,12,4,13,9349215,Cyprus Republic of,ASTROSPRINTER,C4RJ2
1/4/2018 0:10,1.52E+12,1,A,210426000,63.43925,20.62431,0,0.2,297,TUG,17,5.7,7,9,55,4,13,8203141,Cyprus Republic of,THETIS,5BMW4
1/4/2018 0:11,1.52E+12,3,A,211214250,54.3295,10.149272,0,0,276.6,DREDGING,21,2.9,5,3,9,4,13,7360942,Germany Federal Republic of,LITTORINA,DLMG
1/4/2018 0:11,1.52E+12,3,A,209151000,55.425613,13.821127,0,0,283.2,CARGO,60,3.8,6,6,18,4,13,9194270,Cyprus Republic of,RIX ATLANTIC,5BWM4
1/4/2018 0:11,1.52E+12,3,A,209176000,59.868916,30.215166,0,0.1,318,CARGO,92,6.7,13,5,42,4,13,8860444,Cyprus Republic of,FRIO ARKHANGELSK,5BWW4
1/4/2018 0:11,1.52E+12,3,A,211245200,54.512253,12.26689,1,11.8,31.5,PASSENGER,28,6.2,22,7,172,4,13,9131797,Germany Federal Republic of,MECKLENBURG VORPOMME,DQLV
1/4/2018 0:11,1.52E+12,1,A,210008000,56.099415,12.546578,1,14.5,122.8,CARGO,134,7,13,8,7,4,13,9328027,Cyprus Republic of,JORK RULER,5BXR2
1/4/2018 0:11,1.52E+12,3,A,211223400,54.154076,12.093355,0,0,203,TUG,7,4.9,4,6,18,4,13,7407817,Germany Federal Republic of,FAIRPLAY II,DNFZ
1/4/2018 0:11,1.52E+12,3,A,210326000,56.41321,10.925807,0,0,268.7,UNKNOWN,28,4,6,8,80,4,13,8422723,Cyprus Republic of,ODIN R,P3GX7
1/4/2018 0:11,1.52E+12,1,A,211233870,55.00556,13.976314,0,8.7,68.3,CARGO,85,4.7,10,7,15,4,13,9123300,Germany Federal Republic of,FORESTER,DIUT
1/4/2018 0:11,1.52E+12,3,A,211316340,54.468468,9.849533,1,0.1,265.1,LAW_ENFORCEMENT,19,5.1,6,6,53,4,13,9191541,Germany Federal Republic of,SEEADLER,DBFC
1/4/2018 0:11,1.52E+12,3,A,211215210,54.17972,12.091705,0,0.1,173.7,PASSENGER,39,1.8,4,4,10,4,13,5302063,Germany Federal Republic of,BALTICA,DJCC
1/4/2018 0:11,1.52E+12,1,A,211188000,54.584015,11.292334,1,13.6,25,PASSENGER,36,5.5,15,10,106,4,13,9151541,Germany Federal Republic of,DEUTSCHLAND,DMLQ
1/4/2018 0:11,1.52E+12,1,A,211577000,55.14763,11.052317,0,17.5,6.6,CARGO,24,8.7,13,13,136,4,13,9458901,Germany Federal Republic of,SVENJA,DIJA2
1/4/2018 0:11,1.52E+12,1,A,209792000,59.734314,24.039488,1,14.4,256.1,CARGO,139,8.5,11,12,12,4,13,9461594,Cyprus Republic of,STEFAN SIBUM,5BQX3
1/4/2018 0:11,1.52E+12,3,A,211215730,54.361736,10.146613,0,0,2.8,UNDEFINED,10,2.5,6,3,38,4,13,8501529,Germany Federal Republic of,KIEL,DLQO
1/4/2018 0:11,1.52E+12,1,A,209876000,53.895287,14.2736635,1,0,56,SAILING,0,4.4,0,0,0,4,13,8407711,Cyprus Republic of,MENTOR,5BWT3
1/4/2018 0:12,1.52E+12,1,A,209857000,54.7885,12.886057,1,14.7,72,CARGO,141,7.8,12,11,10,4,13,9584475,Cyprus Republic of,HEINRICH SCHEPERS,5BVN3
1/4/2018 0:12,1.52E+12,1,A,211227920,54.134274,13.768685,0,0,279.8,PASSENGER,7,2.4,3,5,26,4,13,8013144,Germany Federal Republic of,MOENCHGUT,DJSO
1/4/2018 0:12,1.52E+12,3,A,211727510,54.153984,12.100866,1,0.1,188.5,PASSENGER,22,5.3,15,12,148,4,13,9587855,Germany Federal Republic of,BERLIN,DKDF2
1/4/2018 0:12,1.52E+12,1,A,211190000,54.62322,11.3139,0,14.9,206.3,PASSENGER,17,6,12,12,124,4,13,9151539,Germany Federal Republic of,SCHLESWIG-HOLSTEIN,DMLM
1/4/2018 0:12,1.52E+12,3,A,210319000,55.92743,14.3157,0,0.1,180.7,CARGO,71,4.1,6,5,11,4,13,8613358,Cyprus Republic of,IDA,C4CZ2
1/4/2018 0:12,1.52E+12,1,A,209119000,57.74409,20.898191,1,8.4,18.6,TUG,17,4.5,10,10,20,4,13,7928158,Cyprus Republic of,RADUGA NEUTRON,5BUU4
1/4/2018 0:12,1.52E+12,1,A,209066000,54.560318,10.633556,0,11.7,85.1,TANKER,80,4.8,8,8,22,4,13,9778002,Cyprus Republic of,AMULETH,5BTE4
1/4/2018 0:12,1.52E+12,3,A,210550000,55.391685,18.689568,0,0.3,46.4,UNKNOWN,8,3.2,5,4,28,4,13,9348223,Cyprus Republic of,KAMBR,C4GX2
1/4/2018 0:12,1.52E+12,3,A,211298240,54.10993,12.087207,0,0,131.4,ANTI_POLLUTION,37,2.3,7,3,12,4,13,9181089,Germany Federal Republic of,VILM,DFGH
1/4/2018 0:12,1.52E+12,3,A,211222710,54.370274,10.155992,0,0.1,254.6,TUG,9,4.2,7,2,18,4,13,8200321,Germany Federal Republic of,HOLTENAU,DKFW
1/4/2018 0:12,1.52E+12,1,A,210434000,54.904163,13.23767,0,8.4,246.1,CARGO,69,5.2,3,9,13,4,13,8906286,Cyprus Republic of,SYLVE,P3ZM8
1/4/2018 0:12,1.52E+12,1,A,210207000,59.84381,24.913687,1,16.9,256.3,CARGO,141,7.9,12,11,10,4,13,9483695,Cyprus Republic of,NORDIC BREMEN,5BSY3
1/4/2018 0:12,1.52E+12,1,A,211222720,54.315796,10.134996,0,0,29.6,UNDEFINED,8,3.1,3,5,19,4,13,8917704,Germany Federal Republic of,FALCKENSTEIN,DJQO
1/4/2018 0:12,1.52E+12,3,A,209139000,59.909164,30.232807,0,0,34,CARGO,118,8.8,5,17,25,4,13,9365661,Cyprus Republic of,ESL AUSTRALIA,5BVC4
1/4/2018 0:12,1.52E+12,3,A,211189000,55.18133,13.253166,1,16.2,337,PASSENGER,21,5.3,20,4,151,4,13,8705383,Germany Federal Republic of,SASSNITZ,DQEJ
1/4/2018 0:12,1.52E+12,1,A,211896000,54.31354,10.133565,1,0,343.6,UNDEFINED,0,2.3,0,0,0,4,13,8400074,Germany Federal Republic of,STRANDE,DFRQ
1/4/2018 0:12,1.52E+12,1,A,210445000,54.522003,12.197763,0,11.5,193,TANKER,73,4.3,7,5,16,4,13,9200081,Cyprus Republic of,KAPRIFOL,5BXX2
1/4/2018 0:12,1.52E+12,3,A,211590700,54.181065,12.087218,0,0,11.3,PASSENGER,9,1.7,4,4,16,4,13,9659804,Germany Federal Republic of,UNDINE,DHDP2
1/4/2018 0:13,1.52E+12,1,A,211130000,54.367416,12.32915,1,0.9,194.4,LAW_ENFORCEMENT,11,4,7,7,58,4,13,9285811,Germany Federal Republic of,ARKONA,DBBU
1/4/2018 0:13,1.52E+12,3,A,210852000,55.212685,13.187734,0,5.8,104,CARGO,45,3.8,7,7,45,4,13,9211066,Cyprus Republic of,FRI KARMSUND,5BBW4
1/4/2018 0:13,1.52E+12,3,A,209015000,57.67574,10.59583,1,0.1,1.4,CARGO,156,10.3,13,10,29,4,13,9415208,Cyprus Republic of,TUNDRA,5BVN2
1/4/2018 0:13,1.52E+12,1,A,210853000,57.36447,19.491682,1,10.6,184.6,CARGO,80,5.5,8,8,20,4,13,9226803,Cyprus Republic of,KURLAND,P3GW9
1/4/2018 0:13,1.52E+12,3,A,210547000,55.64994,21.160425,0,0,170.6,CARGO,83,3.9,7,7,16,4,13,9194098,Cyprus Republic of,SWE FREIGHTER,5BFU4
1/4/2018 0:13,1.52E+12,3,A,209718000,53.44042,14.584878,0,0,221.1,CARGO,66,3.6,10,3,14,4,13,8415172,Cyprus Republic of,RABA,5BGM4
1/4/2018 0:13,1.52E+12,1,A,210230000,55.644917,15.478233,0,9.8,59.6,CARGO,74,3.9,5,8,16,4,13,9190262,Cyprus Republic of,PARAMAR,P3ZD9
1/4/2018 0:13,1.52E+12,3,A,209273000,57.045055,24.077438,0,0,213.3,CARGO,76,3.4,7,8,14,4,13,9472012,Cyprus Republic of,ALSTERTAL,5BMF2
1/4/2018 0:13,1.52E+12,3,A,209896000,53.89883,14.255609,1,0,6.8,PASSENGER,25,5.9,19,3,135,4,13,7527887,Cyprus Republic of,KOPERNIK,5BXL3
1/4/2018 0:13,1.52E+12,3,A,211219990,54.365635,10.778618,1,0.1,276,ANTI_POLLUTION,11,4.3,8,7,45,4,13,7349455,Germany Federal Republic of,SCHARHOERN,DGOQ
1/4/2018 0:13,1.52E+12,3,A,210537000,54.99948,11.884267,0,0,285.1,UNKNOWN,28,2.5,11,4,14,4,13,8988715,Cyprus Republic of,GYLFE R,5BRL3
1/4/2018 0:13,1.52E+12,3,A,211240870,54.323383,10.145086,1,0,307,PASSENGER,10,3,6,2,18,4,13,5337771,Germany Federal Republic of,MS STADT KIEL,DJUY
1/4/2018 0:13,1.52E+12,3,A,211629000,53.89122,14.271098,0,0,0,DREDGING,63,3.6,9,6,18,4,13,8121044,Germany Federal Republic of,HEGEMANN 4,DHGO
1/4/2018 0:13,1.52E+12,3,A,211223780,54.11096,12.106552,1,0,239.6,TUG,8,3.9,7,2,20,4,13,9107409,Germany Federal Republic of,FAIRPLAY XII,DMJT
1/4/2018 0:13,1.52E+12,1,A,210167000,54.891666,13.513583,1,11.3,317,CARGO,130,7,10,10,12,4,13,9349215,Cyprus Republic of,ASTROSPRINTER,C4RJ2
1/4/2018 0:13,1.52E+12,3,A,210426000,63.43936,20.623978,0,0.2,297.7,TUG,17,5.7,7,9,55,4,13,8203141,Cyprus Republic of,THETIS,5BMW4
1/4/2018 0:13,1.52E+12,1,A,211265530,54.34133,9.959333,1,0.5,81,CARGO,86,5.1,16,3,10,4,13,9173329,Germany Federal Republic of,RAGNA,DGOG
1/4/2018 0:14,1.52E+12,3,A,211399000,54.319687,10.146236,0,0,0,UNDEFINED,21,5,6,4,33,4,13,5148754,Germany Federal Republic of,HDW HERKULES,DKGN
1/4/2018 0:14,1.52E+12,3,A,209588000,58.3016,24.4089,0,0,351.3,CARGO,74,3.6,6,7,14,4,13,8915744,Cyprus Republic of,THURKUS,5BZJ2
1/4/2018 0:14,1.52E+12,1,A,210169000,54.443623,12.016345,1,15.3,267.7,CARGO,141,8.2,12,11,10,4,13,9584865,Cyprus Republic of,KATHARINA SCHEPERS,5BNZ3
1/4/2018 0:14,1.52E+12,1,A,211755650,57.71623,11.958105,0,0,334.6,FISHING,35,5.8,7,3,15,4,13,9214484,Germany Federal Republic of,KRISTIN,DFJZ
1/4/2018 0:14,1.52E+12,1,A,211611070,54.359818,10.148157,0,0,17.1,TUG,13,5.3,5,3,15,4,13,9241243,Germany Federal Republic of,STEIN,DKYR
1/4/2018 0:14,1.52E+12,3,A,209432000,57.11976,23.850588,0,0,358.4,CARGO,80,3.8,8,7,10,4,13,9017393,Cyprus Republic of,WILSON SKY,P3VJ8
1/4/2018 0:14,1.52E+12,3,A,209808000,54.483906,13.587142,0,0.1,242.3,TUG,12,4,4,6,18,4,13,9658276,Cyprus Republic of,TERRAMARE 1,5BUG3
1/4/2018 0:14,1.52E+12,3,A,211215730,54.361717,10.146677,0,0,25.8,UNDEFINED,10,2.5,6,3,38,4,13,8501529,Germany Federal Republic of,KIEL,DLQO
1/4/2018 0:15,1.52E+12,1,A,210035000,57.043705,17.47122,0,10,26.4,CARGO,142,5.3,12,12,10,4,13,9514755,Cyprus Republic of,NORDIC HAMBURG,5BXT2
1/4/2018 0:15,1.52E+12,3,A,211727510,54.153984,12.100866,1,0.1,229.2,PASSENGER,22,5.3,15,12,148,4,13,9587855,Germany Federal Republic of,BERLIN,DKDF2
1/4/2018 0:15,1.52E+12,3,A,211231520,54.360004,10.147708,0,0,50.1,TUG,13,5.2,7,7,19,4,13,9405693,Germany Federal Republic of,KIEL,DKEZ
1/4/2018 0:15,1.52E+12,3,A,210925000,59.87428,30.196735,1,0,135,CARGO,159,8.4,0,27,10,4,13,9313204,Cyprus Republic of,BALTIC FULMAR,5BSL4
1/4/2018 0:15,1.52E+12,3,A,211757540,54.50294,11.230362,1,0,327.4,PASSENGER,28,5,20,3,125,4,13,7803205,Germany Federal Republic of,KRONPRINS FREDERIK,DKER2
1/4/2018 0:15,1.52E+12,3,A,211462260,54.664307,9.937946,0,0,84.2,LAW_ENFORCEMENT,14,1.6,2,4,12,4,13,9452086,Germany Federal Republic of,STABERHUK,DD5730
1/4/2018 0:15,1.52E+12,3,A,209210000,57.691147,11.876165,1,0,114.3,TANKER,85,4,6,7,9,4,13,9174086,Cyprus Republic of,MOZART,5BXU4
1/4/2018 0:15,1.52E+12,1,A,209488000,55.44113,14.638725,1,10.5,237.8,CARGO,79,5.9,8,5,10,4,13,9190183,Cyprus Republic of,FRI BREVIK,5BFH4
1/4/2018 0:15,1.52E+12,3,A,211222710,54.370266,10.155983,0,0.1,254.6,TUG,9,4.2,7,2,18,4,13,8200321,Germany Federal Republic of,HOLTENAU,DKFW
1/4/2018 0:15,1.52E+12,3,A,211724850,54.11132,12.092405,0,0,245.7,CARGO,16,3.3,2,5,14,4,13,7431313,Germany Federal Republic of,WIND PROTECTOR,DKDE2
